source_id,source_type,cartesian_y,cartesian_x
AGN_52,AGN,60.0,122.0
AGN_628,AGN,41.0,58.0
AGN_647,AGN,73.0,79.0
AGN_999,AGN,18.0,71.0
AGN_1238,AGN,85.0,100.0
AGN_1284,AGN,93.0,102.0
AGN_1846,AGN,63.0,106.0
AGN_1983,AGN,81.0,50.0
AGN_2275,AGN,45.0,126.0
AGN_2341,AGN,97.0,69.0
AGN_2577,AGN,83.0,56.0
AGN_2925,AGN,115.0,55.0
AGN_3274,AGN,73.0,32.0
AGN_4240,AGN,17.0,21.0
AGN_4343,AGN,93.0,118.0
AGN_4459,AGN,6.0,38.0
AGN_5133,AGN,65.0,101.0
AGN_5176,AGN,21.0,94.0
AGN_5230,AGN,18.0,23.0
AGN_5622,AGN,102.0,11.0
AGN_5695,AGN,75.0,56.0
AGN_6363,AGN,27.0,120.0
AGN_6434,AGN,89.0,45.0
AGN_6835,AGN,75.0,53.0
