source_id,source_type,cartesian_y,cartesian_x
AGN_52,AGN,27.0,63.0
AGN_113,AGN,27.0,12.0
AGN_307,AGN,8.0,32.0
AGN_480,AGN,44.0,63.0
AGN_483,AGN,1.0,36.0
AGN_807,AGN,61.0,54.0
AGN_1078,AGN,2.0,41.0
AGN_2303,AGN,6.0,54.0
AGN_2458,AGN,48.0,60.0
AGN_2714,AGN,2.0,49.0
AGN_2719,AGN,61.0,52.0
AGN_2931,AGN,10.0,36.0
AGN_2989,AGN,18.0,36.0
AGN_3289,AGN,61.0,36.0
AGN_3307,AGN,44.0,7.0
AGN_3443,AGN,39.0,33.0
AGN_3496,AGN,52.0,20.0
AGN_3784,AGN,51.0,51.0
AGN_3866,AGN,7.0,42.0
AGN_3878,AGN,50.0,30.0
AGN_4612,AGN,32.0,31.0
AGN_4930,AGN,34.0,29.0
AGN_5866,AGN,12.0,10.0
