source_id,source_type,cartesian_y,cartesian_x
AGN_37,AGN,94.0,34.0
AGN_83,AGN,94.0,20.0
AGN_981,AGN,46.0,29.0
AGN_1160,AGN,26.0,29.0
AGN_2060,AGN,47.0,101.0
AGN_2342,AGN,9.0,10.0
AGN_2400,AGN,47.0,105.0
AGN_2678,AGN,74.0,74.0
AGN_2910,AGN,25.0,59.0
AGN_3157,AGN,42.0,100.0
AGN_3485,AGN,124.0,11.0
AGN_3697,AGN,3.0,61.0
AGN_3710,AGN,121.0,1.0
AGN_3936,AGN,104.0,79.0
AGN_4732,AGN,45.0,55.0
AGN_4805,AGN,40.0,70.0
AGN_5032,AGN,5.0,11.0
AGN_5085,AGN,38.0,66.0
AGN_5766,AGN,35.0,20.0
AGN_5795,AGN,94.0,103.0
PSR_11,PSR,3.0,22.0
PSR_65,PSR,18.0,78.0
PSR_111,PSR,15.0,92.0
