23040,3,84.14973293629666,45.0,22,0
23041,3,84.14973293629666,135.0,20,0
23042,3,84.14973293629666,-135.0,25,0
23043,3,84.14973293629666,-45.0,17,0
23044,3,78.28414760510762,22.5,14,0
23045,3,78.28414760510762,67.5,15,0
23046,3,78.28414760510762,112.5,22,1
23047,3,78.28414760510762,157.5,10,1
23048,3,78.28414760510762,-157.5,18,0
23049,3,78.28414760510762,-112.5,14,0
23050,3,78.28414760510762,-67.5,15,0
23051,3,78.28414760510762,-22.5,11,0
23052,3,72.38756092964962,15.0,15,0
23053,3,72.38756092964962,45.0,19,0
23054,3,72.38756092964962,75.0,12,0
23055,3,72.38756092964962,105.0,21,0
23056,3,72.38756092964962,135.0,21,0
23057,3,72.38756092964962,165.0,20,0
23058,3,72.38756092964962,-165.0,22,0
23059,3,72.38756092964962,-135.0,13,0
23060,3,72.38756092964962,-105.0,12,0
23061,3,72.38756092964962,-75.0,17,0
23062,3,72.38756092964962,-45.0,16,0
23063,3,72.38756092964962,-15.0,10,0
23064,3,66.44353569089877,11.25,18,0
23065,3,66.44353569089877,33.75,18,0
23066,3,66.44353569089877,56.25,17,0
23067,3,66.44353569089877,78.75,11,0
23068,3,66.44353569089877,101.25,15,0
23069,3,66.44353569089877,123.75,13,0
23070,3,66.44353569089877,146.25,14,0
23071,3,66.44353569089877,168.75,22,0
23072,3,66.44353569089877,-168.75,20,0
23073,3,66.44353569089877,-146.25,26,0
23074,3,66.44353569089877,-123.75,21,0
23075,3,66.44353569089877,-101.25,12,0
23076,3,66.44353569089877,-78.75,18,0
23077,3,66.44353569089877,-56.25,19,0
23078,3,66.44353569089877,-33.75,19,0
23079,3,66.44353569089877,-11.25,15,0
23080,3,60.43443884495228,9.0,15,0
23081,3,60.43443884495228,27.0,23,0
23082,3,60.43443884495228,45.0,15,0
23083,3,60.43443884495228,63.0,13,0
23084,3,60.43443884495228,81.0,22,0
23085,3,60.43443884495228,99.0,16,0
23086,3,60.43443884495228,117.0,19,0
23087,3,60.43443884495228,135.0,23,0
23088,3,60.43443884495228,153.0,16,0
23089,3,60.43443884495228,171.0,19,0
23090,3,60.43443884495228,-171.0,18,0
23091,3,60.43443884495228,-153.0,17,0
23092,3,60.43443884495228,-135.0,21,0
23093,3,60.43443884495228,-117.0,15,0
23094,3,60.43443884495228,-99.0,17,0
23095,3,60.43443884495228,-81.0,17,0
23096,3,60.43443884495228,-63.0,10,0
23097,3,60.43443884495228,-45.0,17,0
23098,3,60.43443884495228,-27.0,21,0
23099,3,60.43443884495228,-9.0,13,0
23100,3,54.340912303861245,7.5,11,0
23101,3,54.340912303861245,22.5,18,0
23102,3,54.340912303861245,37.5,13,0
23103,3,54.340912303861245,52.5,18,0
23104,3,54.340912303861245,67.5,17,0
23105,3,54.340912303861245,82.5,22,0
23106,3,54.340912303861245,97.5,17,0
23107,3,54.340912303861245,112.5,19,0
23108,3,54.340912303861245,127.5,24,0
23109,3,54.340912303861245,142.5,19,0
23110,3,54.340912303861245,157.5,16,0
23111,3,54.340912303861245,172.5,17,0
23112,3,54.340912303861245,-172.5,14,0
23113,3,54.340912303861245,-157.5,24,0
23114,3,54.340912303861245,-142.5,16,0
23115,3,54.340912303861245,-127.5,22,0
23116,3,54.340912303861245,-112.5,18,0
23117,3,54.340912303861245,-97.5,13,0
23118,3,54.340912303861245,-82.5,14,0
23119,3,54.340912303861245,-67.5,13,0
23120,3,54.340912303861245,-52.50000000000006,17,0
23121,3,54.340912303861245,-37.5,16,0
23122,3,54.340912303861245,-22.5,19,0
23123,3,54.340912303861245,-7.5,21,0
23124,3,48.141207794360284,6.428571428571416,20,0
23125,3,48.141207794360284,19.285714285714278,19,0
23126,3,48.141207794360284,32.14285714285714,15,0
23127,3,48.141207794360284,45.0,19,0
23128,3,48.141207794360284,57.85714285714286,18,0
23129,3,48.141207794360284,70.71428571428572,17,0
23130,3,48.141207794360284,83.57142857142856,22,0
23131,3,48.141207794360284,96.42857142857144,18,0
23132,3,48.141207794360284,109.28571428571428,18,0
23133,3,48.141207794360284,122.14285714285711,20,0
23134,3,48.141207794360284,135.0,16,0
23135,3,48.141207794360284,147.8571428571429,11,0
23136,3,48.141207794360284,160.71428571428572,18,0
23137,3,48.141207794360284,173.57142857142856,24,0
23138,3,48.141207794360284,-173.57142857142856,22,0
23139,3,48.141207794360284,-160.71428571428572,18,0
23140,3,48.141207794360284,-147.8571428571429,18,0
23141,3,48.141207794360284,-135.0,25,0
23142,3,48.141207794360284,-122.14285714285711,22,0
23143,3,48.141207794360284,-109.28571428571428,16,0
23144,3,48.141207794360284,-96.42857142857144,16,0
23145,3,48.141207794360284,-83.57142857142856,17,0
23146,3,48.141207794360284,-70.71428571428572,22,0
23147,3,48.141207794360284,-57.85714285714283,22,0
23148,3,48.141207794360284,-45.0,18,0
23149,3,48.141207794360284,-32.14285714285717,15,0
23150,3,48.141207794360284,-19.28571428571422,23,0
23151,3,48.141207794360284,-6.428571428571445,20,0
23152,3,41.81031489577859,5.625,19,0
23153,3,41.81031489577859,16.875,17,0
23154,3,41.81031489577859,28.125,23,0
23155,3,41.81031489577859,39.375,17,0
23156,3,41.81031489577859,50.625,18,0
23157,3,41.81031489577859,61.875,19,0
23158,3,41.81031489577859,73.125,14,0
23159,3,41.81031489577859,84.375,21,0
23160,3,41.81031489577859,95.625,17,0
23161,3,41.81031489577859,106.875,19,0
23162,3,41.81031489577859,118.125,14,0
23163,3,41.81031489577859,129.375,23,0
23164,3,41.81031489577859,140.625,11,0
23165,3,41.81031489577859,151.875,18,0
23166,3,41.81031489577859,163.125,21,0
23167,3,41.81031489577859,174.375,11,0
23168,3,41.81031489577859,-174.375,23,0
23169,3,41.81031489577859,-163.125,21,0
23170,3,41.81031489577859,-151.875,11,0
23171,3,41.81031489577859,-140.625,14,0
23172,3,41.81031489577859,-129.37500000000006,17,0
23173,3,41.81031489577859,-118.125,8,0
23174,3,41.81031489577859,-106.875,12,0
23175,3,41.81031489577859,-95.625,24,0
23176,3,41.81031489577859,-84.375,20,0
23177,3,41.81031489577859,-73.12500000000006,20,0
23178,3,41.81031489577859,-61.875,27,0
23179,3,41.81031489577859,-50.625,20,0
23180,3,41.81031489577859,-39.375,16,0
23181,3,41.81031489577859,-28.125,12,0
23182,3,41.81031489577859,-16.875,19,0
23183,3,41.81031489577859,-5.625,17,0
23184,3,35.68533471265204,0.0,14,0
23185,3,35.68533471265204,11.25,19,0
23186,3,35.68533471265204,22.5,11,0
23187,3,35.68533471265204,33.75,20,0
23188,3,35.68533471265204,45.0,15,0
23189,3,35.68533471265204,56.25,15,0
23190,3,35.68533471265204,67.5,24,0
23191,3,35.68533471265204,78.75,16,0
23192,3,35.68533471265204,90.0,11,0
23193,3,35.68533471265204,101.25,14,0
23194,3,35.68533471265204,112.5,16,0
23195,3,35.68533471265204,123.75,11,0
23196,3,35.68533471265204,135.0,25,0
23197,3,35.68533471265204,146.25,22,0
23198,3,35.68533471265204,157.5,24,0
23199,3,35.68533471265204,168.75,12,0
