source_id,source_type,cartesian_y,cartesian_x
AGN_395,AGN,40.0,59.0
AGN_562,AGN,21.0,43.0
AGN_617,AGN,39.0,22.0
AGN_1166,AGN,23.0,1.0
AGN_1239,AGN,23.0,1.0
AGN_1587,AGN,58.0,32.0
AGN_1598,AGN,55.0,36.0
AGN_2047,AGN,31.0,41.0
AGN_2773,AGN,60.0,4.0
AGN_2784,AGN,12.0,9.0
AGN_3134,AGN,14.0,37.0
AGN_3164,AGN,57.0,25.0
AGN_3404,AGN,49.0,19.0
AGN_3447,AGN,37.0,1.0
AGN_4151,AGN,58.0,22.0
AGN_4768,AGN,35.0,54.0
AGN_4958,AGN,55.0,2.0
AGN_4984,AGN,56.0,39.0
AGN_5007,AGN,19.0,44.0
AGN_5046,AGN,53.0,57.0
AGN_5095,AGN,29.0,50.0
AGN_5179,AGN,34.0,16.0
AGN_5256,AGN,18.0,48.0
AGN_5853,AGN,62.0,41.0
AGN_7653,AGN,10.0,26.0
AGN_7661,AGN,25.0,7.0
