source_id,source_type,cartesian_y,cartesian_x
AGN_71,AGN,17.0,117.0
AGN_917,AGN,106.0,109.0
AGN_1353,AGN,65.0,58.0
AGN_1627,AGN,76.0,59.0
AGN_2111,AGN,83.0,7.0
AGN_2296,AGN,80.0,84.0
AGN_2538,AGN,79.0,71.0
AGN_2902,AGN,52.0,2.0
AGN_3073,AGN,9.0,107.0
AGN_3764,AGN,80.0,112.0
AGN_4221,AGN,70.0,48.0
AGN_4241,AGN,105.0,84.0
AGN_4298,AGN,43.0,50.0
AGN_4542,AGN,13.0,27.0
AGN_4761,AGN,110.0,46.0
AGN_4894,AGN,16.0,108.0
AGN_5185,AGN,107.0,83.0
AGN_5837,AGN,108.0,90.0
AGN_5920,AGN,64.0,22.0
AGN_6120,AGN,106.0,106.0
AGN_6379,AGN,93.0,96.0
AGN_6536,AGN,80.0,110.0
