source_id,source_type,cartesian_y,cartesian_x
AGN_285,AGN,63.0,46.0
AGN_1854,AGN,62.0,34.0
AGN_2397,AGN,26.0,45.0
AGN_2718,AGN,52.0,35.0
AGN_2839,AGN,44.0,0.0
AGN_2915,AGN,48.0,53.0
AGN_3307,AGN,2.0,8.0
AGN_3488,AGN,33.0,19.0
AGN_3580,AGN,17.0,6.0
AGN_3757,AGN,50.0,4.0
AGN_4084,AGN,25.0,43.0
AGN_4194,AGN,35.0,55.0
AGN_4748,AGN,38.0,27.0
AGN_5263,AGN,56.0,30.0
AGN_5344,AGN,26.0,53.0
AGN_5898,AGN,4.0,12.0
AGN_5957,AGN,52.0,1.0
AGN_6353,AGN,62.0,17.0
AGN_6383,AGN,10.0,42.0
AGN_6395,AGN,43.0,54.0
AGN_6562,AGN,16.0,12.0
AGN_6786,AGN,21.0,55.0
AGN_7392,AGN,36.0,57.0
AGN_7515,AGN,49.0,50.0
