source_id,source_type,cartesian_y,cartesian_x
AGN_642,AGN,52.0,59.0
AGN_779,AGN,28.0,53.0
AGN_810,AGN,43.0,41.0
AGN_1007,AGN,37.0,1.0
AGN_1431,AGN,40.0,63.0
AGN_2330,AGN,12.0,29.0
AGN_2339,AGN,48.0,52.0
AGN_2541,AGN,23.0,63.0
AGN_2667,AGN,11.0,32.0
AGN_2740,AGN,47.0,9.0
AGN_2797,AGN,59.0,39.0
AGN_2846,AGN,53.0,27.0
AGN_3743,AGN,16.0,37.0
AGN_3849,AGN,8.0,13.0
AGN_4156,AGN,42.0,4.0
AGN_4301,AGN,42.0,46.0
AGN_4377,AGN,26.0,4.0
AGN_4405,AGN,20.0,50.0
AGN_5268,AGN,31.0,22.0
AGN_5602,AGN,16.0,20.0
AGN_5804,AGN,10.0,44.0
AGN_6162,AGN,25.0,15.0
AGN_6310,AGN,26.0,19.0
AGN_6762,AGN,57.0,55.0
AGN_7354,AGN,15.0,16.0
AGN_7360,AGN,13.0,21.0
