source_id,source_type,cartesian_y,cartesian_x
AGN_43,AGN,6.0,48.0
AGN_626,AGN,23.0,19.0
AGN_935,AGN,28.0,82.0
AGN_955,AGN,109.0,90.0
AGN_1064,AGN,78.0,56.0
AGN_1310,AGN,31.0,84.0
AGN_1426,AGN,29.0,106.0
AGN_1465,AGN,42.0,121.0
AGN_1542,AGN,59.0,102.0
AGN_1668,AGN,115.0,15.0
AGN_1802,AGN,40.0,68.0
AGN_1870,AGN,86.0,71.0
AGN_2680,AGN,73.0,110.0
AGN_3303,AGN,67.0,115.0
AGN_3341,AGN,73.0,92.0
AGN_3878,AGN,82.0,103.0
AGN_4938,AGN,86.0,48.0
AGN_5180,AGN,104.0,24.0
AGN_5268,AGN,96.0,107.0
AGN_6260,AGN,9.0,103.0
AGN_6292,AGN,14.0,62.0
