source_id,source_type,cartesian_y,cartesian_x
AGN_23,AGN,24.0,17.0
AGN_123,AGN,60.0,59.0
AGN_714,AGN,1.0,19.0
AGN_760,AGN,31.0,44.0
AGN_773,AGN,54.0,31.0
AGN_1239,AGN,62.0,47.0
AGN_1292,AGN,11.0,60.0
AGN_1387,AGN,39.0,18.0
AGN_1394,AGN,54.0,4.0
AGN_1460,AGN,19.0,13.0
AGN_1507,AGN,42.0,3.0
AGN_1803,AGN,56.0,26.0
AGN_2856,AGN,16.0,38.0
AGN_3746,AGN,13.0,49.0
AGN_3796,AGN,34.0,16.0
AGN_3895,AGN,20.0,8.0
AGN_4220,AGN,22.0,49.0
AGN_4296,AGN,0.0,7.0
AGN_4419,AGN,9.0,17.0
AGN_4587,AGN,14.0,53.0
AGN_5052,AGN,35.0,20.0
AGN_5215,AGN,3.0,42.0
AGN_5353,AGN,15.0,4.0
AGN_5808,AGN,32.0,20.0
AGN_5932,AGN,21.0,53.0
AGN_6299,AGN,11.0,40.0
AGN_6492,AGN,39.0,43.0
AGN_6848,AGN,3.0,55.0
AGN_6974,AGN,13.0,5.0
AGN_7079,AGN,35.0,4.0
AGN_7617,AGN,33.0,38.0
