source_id,source_type,cartesian_y,cartesian_x
AGN_24,AGN,38.0,34.0
AGN_369,AGN,48.0,22.0
AGN_896,AGN,4.0,32.0
AGN_1023,AGN,31.0,29.0
AGN_1201,AGN,11.0,99.0
AGN_1282,AGN,28.0,71.0
AGN_1336,AGN,88.0,31.0
AGN_1626,AGN,97.0,8.0
AGN_1905,AGN,56.0,94.0
AGN_1993,AGN,116.0,118.0
AGN_2180,AGN,68.0,123.0
AGN_2299,AGN,103.0,40.0
AGN_2462,AGN,122.0,96.0
AGN_2484,AGN,95.0,1.0
AGN_2997,AGN,19.0,68.0
AGN_3155,AGN,50.0,47.0
AGN_3501,AGN,25.0,41.0
AGN_3676,AGN,93.0,97.0
AGN_3802,AGN,35.0,8.0
AGN_5306,AGN,104.0,2.0
AGN_5838,AGN,30.0,118.0
PSR_17,PSR,124.0,117.0
PSR_37,PSR,59.0,35.0
PSR_83,PSR,69.0,118.0
PSR_95,PSR,47.0,116.0
PSR_97,PSR,57.0,118.0
