source_id,source_type,cartesian_y,cartesian_x
AGN_30,AGN,103.0,72.0
AGN_295,AGN,82.0,100.0
AGN_347,AGN,107.0,9.0
AGN_793,AGN,5.0,116.0
AGN_830,AGN,57.0,50.0
AGN_887,AGN,28.0,48.0
AGN_1003,AGN,91.0,82.0
AGN_2839,AGN,7.0,69.0
AGN_3052,AGN,107.0,123.0
AGN_3874,AGN,114.0,36.0
AGN_4864,AGN,120.0,62.0
AGN_5351,AGN,28.0,23.0
AGN_5534,AGN,96.0,4.0
AGN_5758,AGN,76.0,101.0
AGN_5817,AGN,72.0,13.0
AGN_5953,AGN,94.0,24.0
AGN_6631,AGN,35.0,98.0
AGN_6833,AGN,28.0,63.0
PSR_1,PSR,36.0,2.0
PSR_59,PSR,51.0,1.0
PSR_74,PSR,120.0,104.0
PSR_132,PSR,98.0,124.0
