source_id,source_type,cartesian_y,cartesian_x
AGN_14,AGN,92.0,62.0
AGN_846,AGN,114.0,30.0
AGN_1253,AGN,20.0,83.0
AGN_1776,AGN,107.0,58.0
AGN_3051,AGN,111.0,46.0
AGN_3530,AGN,95.0,89.0
AGN_3728,AGN,127.0,109.0
AGN_3747,AGN,12.0,26.0
AGN_4302,AGN,107.0,17.0
AGN_4408,AGN,122.0,65.0
AGN_4443,AGN,26.0,13.0
AGN_4594,AGN,18.0,50.0
AGN_4641,AGN,100.0,109.0
AGN_5432,AGN,34.0,109.0
AGN_6445,AGN,75.0,94.0
AGN_6574,AGN,29.0,33.0
AGN_6619,AGN,110.0,35.0
AGN_6666,AGN,84.0,44.0
PSR_10,PSR,62.0,69.0
PSR_33,PSR,64.0,67.0
