source_id,source_type,cartesian_y,cartesian_x
AGN_441,AGN,76.0,28.0
AGN_730,AGN,17.0,53.0
AGN_1984,AGN,5.0,107.0
AGN_2115,AGN,94.0,91.0
AGN_2218,AGN,88.0,106.0
AGN_2403,AGN,107.0,16.0
AGN_2703,AGN,32.0,106.0
AGN_2974,AGN,65.0,76.0
AGN_3649,AGN,56.0,52.0
AGN_3731,AGN,82.0,7.0
AGN_3751,AGN,101.0,20.0
AGN_3862,AGN,114.0,92.0
AGN_4585,AGN,23.0,66.0
AGN_4851,AGN,63.0,40.0
AGN_4946,AGN,33.0,11.0
AGN_5295,AGN,53.0,67.0
AGN_5504,AGN,68.0,91.0
AGN_5644,AGN,53.0,67.0
AGN_5801,AGN,22.0,40.0
AGN_5917,AGN,109.0,58.0
AGN_6313,AGN,12.0,22.0
AGN_6994,AGN,70.0,10.0
