source_id,source_type,cartesian_y,cartesian_x
AGN_57,AGN,15.0,50.0
AGN_78,AGN,31.0,34.0
AGN_266,AGN,8.0,7.0
AGN_941,AGN,55.0,50.0
AGN_2056,AGN,53.0,29.0
AGN_2331,AGN,37.0,36.0
AGN_2364,AGN,42.0,16.0
AGN_2681,AGN,1.0,36.0
AGN_2718,AGN,23.0,19.0
AGN_3024,AGN,11.0,38.0
AGN_3090,AGN,4.0,52.0
AGN_3136,AGN,5.0,31.0
AGN_3542,AGN,55.0,4.0
AGN_3588,AGN,12.0,62.0
AGN_3760,AGN,54.0,11.0
AGN_4339,AGN,24.0,46.0
AGN_4752,AGN,56.0,56.0
AGN_4816,AGN,5.0,62.0
AGN_5113,AGN,35.0,25.0
AGN_5420,AGN,60.0,30.0
AGN_6642,AGN,5.0,33.0
PSR_54,PSR,5.0,16.0
PSR_97,PSR,8.0,3.0
