source_id,source_type,cartesian_y,cartesian_x
AGN_53,AGN,38.0,41.0
AGN_177,AGN,4.0,57.0
AGN_520,AGN,53.0,52.0
AGN_869,AGN,29.0,8.0
AGN_1560,AGN,9.0,53.0
AGN_1803,AGN,43.0,27.0
AGN_2322,AGN,15.0,44.0
AGN_2513,AGN,46.0,8.0
AGN_2526,AGN,50.0,42.0
AGN_2900,AGN,13.0,26.0
AGN_3108,AGN,34.0,22.0
AGN_4190,AGN,41.0,35.0
AGN_4220,AGN,20.0,55.0
AGN_4408,AGN,52.0,31.0
AGN_4594,AGN,35.0,1.0
AGN_5157,AGN,7.0,42.0
AGN_5640,AGN,51.0,4.0
AGN_5694,AGN,55.0,26.0
AGN_6959,AGN,31.0,46.0
AGN_7176,AGN,45.0,57.0
PSR_5,PSR,3.0,48.0
PSR_89,PSR,4.0,37.0
