source_id,source_type,cartesian_y,cartesian_x
AGN_217,AGN,42.0,93.0
AGN_377,AGN,120.0,119.0
AGN_397,AGN,76.0,73.0
AGN_471,AGN,89.0,67.0
AGN_528,AGN,47.0,126.0
AGN_574,AGN,87.0,39.0
AGN_790,AGN,5.0,43.0
AGN_1080,AGN,72.0,24.0
AGN_1633,AGN,50.0,71.0
AGN_1833,AGN,119.0,51.0
AGN_2124,AGN,97.0,57.0
AGN_2294,AGN,5.0,72.0
AGN_2358,AGN,48.0,79.0
AGN_2890,AGN,50.0,98.0
AGN_2948,AGN,96.0,37.0
AGN_3113,AGN,23.0,50.0
AGN_3376,AGN,50.0,18.0
AGN_3696,AGN,7.0,54.0
AGN_4410,AGN,7.0,4.0
AGN_5349,AGN,88.0,12.0
AGN_5476,AGN,58.0,127.0
AGN_5534,AGN,11.0,127.0
AGN_5541,AGN,102.0,114.0
AGN_5780,AGN,83.0,29.0
AGN_5857,AGN,85.0,8.0
