source_id,source_type,cartesian_y,cartesian_x
AGN_12,AGN,83.0,61.0
AGN_214,AGN,69.0,83.0
AGN_382,AGN,67.0,105.0
AGN_726,AGN,20.0,18.0
AGN_1258,AGN,86.0,30.0
AGN_1633,AGN,71.0,1.0
AGN_1883,AGN,68.0,7.0
AGN_2025,AGN,122.0,23.0
AGN_2662,AGN,5.0,83.0
AGN_2738,AGN,123.0,12.0
AGN_2999,AGN,47.0,48.0
AGN_3459,AGN,53.0,76.0
AGN_3582,AGN,100.0,38.0
AGN_3865,AGN,46.0,100.0
AGN_4277,AGN,73.0,108.0
AGN_4892,AGN,51.0,20.0
AGN_4930,AGN,43.0,104.0
AGN_5055,AGN,38.0,49.0
AGN_5069,AGN,112.0,90.0
AGN_5344,AGN,36.0,109.0
AGN_5485,AGN,65.0,70.0
AGN_5847,AGN,114.0,110.0
AGN_5998,AGN,36.0,2.0
AGN_6389,AGN,26.0,14.0
