source_id,source_type,cartesian_y,cartesian_x
AGN_112,AGN,7.0,22.0
AGN_470,AGN,0.0,4.0
AGN_1203,AGN,9.0,44.0
AGN_1467,AGN,47.0,6.0
AGN_1608,AGN,59.0,62.0
AGN_1809,AGN,60.0,8.0
AGN_2111,AGN,52.0,38.0
AGN_2255,AGN,20.0,26.0
AGN_2452,AGN,0.0,25.0
AGN_2469,AGN,42.0,56.0
AGN_3306,AGN,44.0,49.0
AGN_3435,AGN,56.0,36.0
AGN_3574,AGN,4.0,55.0
AGN_4210,AGN,6.0,40.0
AGN_4581,AGN,26.0,36.0
AGN_4788,AGN,21.0,19.0
AGN_4864,AGN,0.0,34.0
AGN_5260,AGN,61.0,53.0
AGN_5367,AGN,41.0,39.0
AGN_5550,AGN,12.0,32.0
AGN_6386,AGN,49.0,49.0
AGN_7434,AGN,9.0,47.0
AGN_7480,AGN,27.0,42.0
