source_id,source_type,cartesian_y,cartesian_x
AGN_424,AGN,25.0,51.0
AGN_502,AGN,56.0,53.0
AGN_881,AGN,41.0,60.0
AGN_1087,AGN,5.0,60.0
AGN_1120,AGN,38.0,6.0
AGN_2124,AGN,1.0,63.0
AGN_2274,AGN,20.0,23.0
AGN_2311,AGN,54.0,36.0
AGN_2606,AGN,63.0,34.0
AGN_2674,AGN,29.0,45.0
AGN_2688,AGN,59.0,38.0
AGN_2716,AGN,37.0,29.0
AGN_2930,AGN,62.0,32.0
AGN_3201,AGN,15.0,9.0
AGN_3662,AGN,26.0,51.0
AGN_3705,AGN,17.0,57.0
AGN_3717,AGN,5.0,51.0
AGN_3832,AGN,63.0,9.0
AGN_3847,AGN,41.0,2.0
AGN_4179,AGN,22.0,9.0
AGN_5264,AGN,60.0,2.0
AGN_5494,AGN,54.0,50.0
AGN_5633,AGN,33.0,49.0
AGN_5839,AGN,63.0,51.0
AGN_6194,AGN,17.0,18.0
AGN_6328,AGN,43.0,41.0
AGN_6370,AGN,12.0,21.0
AGN_6587,AGN,9.0,63.0
AGN_6655,AGN,58.0,3.0
