source_id,source_type,cartesian_y,cartesian_x
AGN_54,AGN,127.0,117.0
AGN_165,AGN,29.0,102.0
AGN_186,AGN,8.0,56.0
AGN_561,AGN,80.0,102.0
AGN_745,AGN,98.0,119.0
AGN_1459,AGN,29.0,108.0
AGN_2141,AGN,56.0,71.0
AGN_2384,AGN,65.0,6.0
AGN_2538,AGN,39.0,93.0
AGN_2851,AGN,81.0,50.0
AGN_2862,AGN,2.0,73.0
AGN_3013,AGN,20.0,68.0
AGN_3367,AGN,8.0,22.0
AGN_3461,AGN,97.0,71.0
AGN_3752,AGN,45.0,97.0
AGN_4138,AGN,54.0,26.0
AGN_4706,AGN,87.0,68.0
AGN_4878,AGN,38.0,119.0
AGN_5095,AGN,1.0,1.0
AGN_5671,AGN,74.0,86.0
AGN_6109,AGN,77.0,33.0
AGN_6323,AGN,5.0,87.0
AGN_6355,AGN,120.0,96.0
AGN_6681,AGN,55.0,98.0
