source_id,source_type,cartesian_y,cartesian_x
AGN_239,AGN,32.0,80.0
AGN_532,AGN,76.0,123.0
AGN_705,AGN,7.0,123.0
AGN_1578,AGN,99.0,11.0
AGN_2041,AGN,63.0,82.0
AGN_2364,AGN,45.0,121.0
AGN_2381,AGN,53.0,124.0
AGN_2618,AGN,35.0,76.0
AGN_2953,AGN,125.0,30.0
AGN_3218,AGN,56.0,103.0
AGN_3566,AGN,3.0,54.0
AGN_3884,AGN,119.0,62.0
AGN_4579,AGN,96.0,43.0
AGN_4913,AGN,86.0,99.0
AGN_5105,AGN,57.0,7.0
AGN_5316,AGN,53.0,100.0
AGN_5627,AGN,8.0,79.0
AGN_5672,AGN,27.0,114.0
AGN_5802,AGN,119.0,19.0
AGN_6062,AGN,52.0,114.0
AGN_6265,AGN,14.0,94.0
