source_id,source_type,cartesian_y,cartesian_x
AGN_453,AGN,12.0,54.0
AGN_608,AGN,52.0,3.0
AGN_695,AGN,7.0,60.0
AGN_774,AGN,54.0,45.0
AGN_892,AGN,57.0,0.0
AGN_1014,AGN,61.0,1.0
AGN_1198,AGN,1.0,14.0
AGN_1254,AGN,39.0,34.0
AGN_2876,AGN,20.0,54.0
AGN_3177,AGN,19.0,39.0
AGN_3419,AGN,35.0,52.0
AGN_3434,AGN,39.0,2.0
AGN_3752,AGN,37.0,54.0
AGN_3953,AGN,20.0,25.0
AGN_3963,AGN,63.0,10.0
AGN_4191,AGN,2.0,7.0
AGN_4796,AGN,56.0,32.0
AGN_5206,AGN,59.0,39.0
AGN_5644,AGN,26.0,40.0
AGN_5719,AGN,43.0,15.0
AGN_5881,AGN,23.0,54.0
AGN_6629,AGN,6.0,0.0
