source_id,source_type,cartesian_y,cartesian_x
AGN_22,AGN,27.0,60.0
AGN_149,AGN,43.0,18.0
AGN_507,AGN,43.0,40.0
AGN_807,AGN,52.0,24.0
AGN_1339,AGN,25.0,27.0
AGN_2189,AGN,17.0,17.0
AGN_2258,AGN,47.0,40.0
AGN_2339,AGN,1.0,20.0
AGN_3191,AGN,36.0,46.0
AGN_3536,AGN,9.0,11.0
AGN_3666,AGN,3.0,56.0
AGN_4696,AGN,41.0,11.0
AGN_4712,AGN,24.0,27.0
AGN_4991,AGN,5.0,30.0
AGN_5069,AGN,40.0,34.0
AGN_5161,AGN,59.0,3.0
AGN_5661,AGN,4.0,39.0
AGN_5907,AGN,39.0,21.0
AGN_6032,AGN,39.0,11.0
AGN_6079,AGN,30.0,43.0
AGN_6200,AGN,25.0,47.0
AGN_6242,AGN,8.0,11.0
AGN_6253,AGN,63.0,22.0
AGN_6583,AGN,45.0,44.0
AGN_6997,AGN,37.0,30.0
AGN_7225,AGN,24.0,49.0
AGN_7252,AGN,40.0,49.0
AGN_7456,AGN,11.0,38.0
