source_id,source_type,cartesian_y,cartesian_x
AGN_845,AGN,100.0,65.0
AGN_1075,AGN,106.0,1.0
AGN_1306,AGN,80.0,13.0
AGN_1688,AGN,43.0,33.0
AGN_2487,AGN,13.0,42.0
AGN_2611,AGN,111.0,38.0
AGN_2640,AGN,94.0,36.0
AGN_3109,AGN,38.0,19.0
AGN_3246,AGN,110.0,71.0
AGN_3289,AGN,42.0,19.0
AGN_3413,AGN,58.0,7.0
AGN_3742,AGN,23.0,52.0
AGN_3764,AGN,96.0,56.0
AGN_3929,AGN,34.0,73.0
AGN_4295,AGN,14.0,94.0
AGN_4752,AGN,39.0,27.0
AGN_5045,AGN,24.0,109.0
AGN_5479,AGN,59.0,82.0
AGN_6363,AGN,122.0,26.0
AGN_6623,AGN,44.0,113.0
