source_id,source_type,cartesian_y,cartesian_x
AGN_453,AGN,30.0,4.0
AGN_646,AGN,5.0,29.0
AGN_1552,AGN,22.0,62.0
AGN_1561,AGN,46.0,19.0
AGN_1726,AGN,62.0,20.0
AGN_2009,AGN,14.0,44.0
AGN_2295,AGN,41.0,60.0
AGN_2389,AGN,1.0,26.0
AGN_2512,AGN,41.0,18.0
AGN_2657,AGN,26.0,4.0
AGN_3069,AGN,59.0,45.0
AGN_3427,AGN,47.0,46.0
AGN_3571,AGN,38.0,62.0
AGN_3664,AGN,7.0,17.0
AGN_3847,AGN,54.0,60.0
AGN_4029,AGN,16.0,62.0
AGN_5353,AGN,17.0,7.0
AGN_5743,AGN,14.0,11.0
AGN_5823,AGN,5.0,54.0
AGN_6676,AGN,57.0,24.0
AGN_6725,AGN,10.0,60.0
AGN_6909,AGN,41.0,38.0
AGN_7161,AGN,58.0,42.0
AGN_7190,AGN,35.0,25.0
