source_id,source_type,cartesian_y,cartesian_x
AGN_13,AGN,15.0,2.0
AGN_911,AGN,122.0,118.0
AGN_1050,AGN,76.0,78.0
AGN_1593,AGN,56.0,110.0
AGN_2447,AGN,32.0,103.0
AGN_2949,AGN,22.0,69.0
AGN_3407,AGN,127.0,40.0
AGN_3823,AGN,78.0,15.0
AGN_3915,AGN,42.0,91.0
AGN_4674,AGN,2.0,51.0
AGN_4704,AGN,99.0,115.0
AGN_4780,AGN,127.0,61.0
AGN_4891,AGN,27.0,105.0
AGN_5369,AGN,26.0,123.0
AGN_5404,AGN,89.0,82.0
AGN_5519,AGN,41.0,79.0
AGN_5521,AGN,123.0,68.0
AGN_5852,AGN,10.0,3.0
AGN_7075,AGN,99.0,101.0
PSR_59,PSR,125.0,75.0
PSR_84,PSR,105.0,5.0
PSR_103,PSR,123.0,34.0
