source_id,source_type,cartesian_y,cartesian_x
AGN_303,AGN,126.0,48.0
AGN_460,AGN,106.0,99.0
AGN_473,AGN,100.0,28.0
AGN_670,AGN,124.0,26.0
AGN_732,AGN,40.0,14.0
AGN_1006,AGN,38.0,74.0
AGN_1126,AGN,87.0,41.0
AGN_1249,AGN,103.0,110.0
AGN_1361,AGN,86.0,72.0
AGN_1588,AGN,34.0,22.0
AGN_1690,AGN,127.0,23.0
AGN_1707,AGN,35.0,25.0
AGN_2090,AGN,62.0,94.0
AGN_2707,AGN,14.0,67.0
AGN_2880,AGN,11.0,90.0
AGN_3697,AGN,64.0,14.0
AGN_3835,AGN,106.0,46.0
AGN_4127,AGN,108.0,15.0
AGN_4332,AGN,44.0,93.0
AGN_4418,AGN,57.0,116.0
AGN_4557,AGN,68.0,125.0
AGN_4709,AGN,19.0,74.0
AGN_4944,AGN,16.0,55.0
AGN_4980,AGN,12.0,29.0
AGN_6235,AGN,38.0,119.0
AGN_6412,AGN,4.0,37.0
AGN_6553,AGN,110.0,68.0
