source_id,source_type,cartesian_y,cartesian_x
AGN_312,AGN,30.0,9.0
AGN_468,AGN,33.0,52.0
AGN_469,AGN,20.0,63.0
AGN_834,AGN,58.0,60.0
AGN_1242,AGN,17.0,1.0
AGN_2039,AGN,32.0,15.0
AGN_2051,AGN,46.0,58.0
AGN_3035,AGN,32.0,57.0
AGN_3405,AGN,45.0,7.0
AGN_3681,AGN,22.0,14.0
AGN_3842,AGN,28.0,45.0
AGN_3907,AGN,15.0,41.0
AGN_4180,AGN,10.0,27.0
AGN_4504,AGN,1.0,63.0
AGN_4520,AGN,61.0,17.0
AGN_4602,AGN,40.0,26.0
AGN_4920,AGN,31.0,36.0
AGN_5036,AGN,58.0,34.0
AGN_5470,AGN,14.0,8.0
AGN_5514,AGN,3.0,17.0
AGN_5731,AGN,21.0,32.0
AGN_5846,AGN,14.0,63.0
AGN_5988,AGN,35.0,56.0
AGN_6728,AGN,45.0,46.0
AGN_7666,AGN,14.0,50.0
