source_id,source_type,cartesian_y,cartesian_x
AGN_373,AGN,109.0,34.0
AGN_594,AGN,112.0,118.0
AGN_937,AGN,7.0,32.0
AGN_1792,AGN,99.0,28.0
AGN_1984,AGN,18.0,42.0
AGN_2008,AGN,94.0,123.0
AGN_2873,AGN,21.0,21.0
AGN_2952,AGN,108.0,89.0
AGN_3017,AGN,41.0,21.0
AGN_3416,AGN,124.0,32.0
AGN_3606,AGN,22.0,114.0
AGN_3830,AGN,51.0,71.0
AGN_3842,AGN,9.0,29.0
AGN_4119,AGN,88.0,94.0
AGN_5173,AGN,30.0,47.0
AGN_5710,AGN,62.0,62.0
AGN_5769,AGN,111.0,93.0
AGN_5778,AGN,18.0,4.0
AGN_5839,AGN,101.0,67.0
AGN_5959,AGN,71.0,31.0
