source_id,source_type,cartesian_y,cartesian_x
AGN_209,AGN,78.0,112.0
AGN_413,AGN,105.0,5.0
AGN_1020,AGN,119.0,77.0
AGN_2465,AGN,39.0,47.0
AGN_2807,AGN,114.0,111.0
AGN_2965,AGN,110.0,94.0
AGN_3259,AGN,59.0,68.0
AGN_3427,AGN,101.0,12.0
AGN_4199,AGN,124.0,48.0
AGN_4206,AGN,61.0,15.0
AGN_4396,AGN,112.0,49.0
AGN_4666,AGN,114.0,75.0
AGN_4727,AGN,79.0,77.0
AGN_5118,AGN,24.0,121.0
AGN_5153,AGN,81.0,13.0
AGN_5172,AGN,86.0,12.0
AGN_5299,AGN,64.0,120.0
AGN_5355,AGN,10.0,19.0
AGN_7022,AGN,64.0,40.0
PSR_75,PSR,93.0,56.0
PSR_101,PSR,46.0,53.0
PSR_114,PSR,74.0,64.0
