source_id,source_type,cartesian_y,cartesian_x
AGN_464,AGN,14.0,57.0
AGN_720,AGN,64.0,59.0
AGN_749,AGN,108.0,86.0
AGN_1363,AGN,55.0,93.0
AGN_1369,AGN,120.0,47.0
AGN_1403,AGN,49.0,91.0
AGN_1751,AGN,50.0,91.0
AGN_3268,AGN,124.0,111.0
AGN_3548,AGN,14.0,110.0
AGN_4023,AGN,9.0,85.0
AGN_4043,AGN,22.0,11.0
AGN_4330,AGN,109.0,106.0
AGN_4363,AGN,1.0,101.0
AGN_4564,AGN,125.0,8.0
AGN_4943,AGN,42.0,108.0
AGN_4962,AGN,64.0,24.0
AGN_5062,AGN,125.0,1.0
AGN_5862,AGN,65.0,37.0
AGN_5936,AGN,65.0,70.0
AGN_6805,AGN,96.0,70.0
