source_id,source_type,cartesian_y,cartesian_x
AGN_38,AGN,39.0,20.0
AGN_395,AGN,59.0,28.0
AGN_955,AGN,27.0,10.0
AGN_1167,AGN,35.0,32.0
AGN_1224,AGN,7.0,58.0
AGN_2152,AGN,43.0,59.0
AGN_2231,AGN,40.0,23.0
AGN_2436,AGN,56.0,43.0
AGN_2774,AGN,33.0,11.0
AGN_2860,AGN,1.0,43.0
AGN_3906,AGN,41.0,28.0
AGN_3989,AGN,10.0,39.0
AGN_4141,AGN,62.0,52.0
AGN_4149,AGN,5.0,28.0
AGN_4552,AGN,31.0,50.0
AGN_5165,AGN,40.0,19.0
AGN_5605,AGN,6.0,47.0
AGN_5929,AGN,46.0,43.0
AGN_6332,AGN,53.0,44.0
AGN_6436,AGN,25.0,44.0
AGN_6446,AGN,24.0,11.0
AGN_6604,AGN,10.0,3.0
AGN_6965,AGN,32.0,0.0
