source_id,source_type,cartesian_y,cartesian_x
AGN_400,AGN,10.0,3.0
AGN_432,AGN,52.0,8.0
AGN_474,AGN,63.0,18.0
AGN_1073,AGN,53.0,36.0
AGN_1374,AGN,21.0,53.0
AGN_1456,AGN,21.0,19.0
AGN_1515,AGN,62.0,33.0
AGN_1722,AGN,57.0,37.0
AGN_1854,AGN,30.0,27.0
AGN_1855,AGN,44.0,45.0
AGN_2021,AGN,60.0,26.0
AGN_3188,AGN,1.0,25.0
AGN_3437,AGN,17.0,52.0
AGN_3502,AGN,12.0,21.0
AGN_3657,AGN,43.0,54.0
AGN_3926,AGN,5.0,56.0
AGN_4131,AGN,40.0,50.0
AGN_4226,AGN,48.0,47.0
AGN_4550,AGN,51.0,57.0
AGN_4891,AGN,62.0,21.0
AGN_5104,AGN,12.0,11.0
AGN_5787,AGN,46.0,48.0
AGN_6103,AGN,27.0,2.0
AGN_6594,AGN,43.0,28.0
AGN_7252,AGN,17.0,3.0
