source_id,source_type,cartesian_y,cartesian_x
AGN_252,AGN,37.0,45.0
AGN_258,AGN,116.0,89.0
AGN_533,AGN,2.0,98.0
AGN_689,AGN,18.0,23.0
AGN_744,AGN,41.0,113.0
AGN_1138,AGN,126.0,22.0
AGN_1227,AGN,124.0,62.0
AGN_2306,AGN,36.0,96.0
AGN_2427,AGN,69.0,11.0
AGN_2495,AGN,40.0,127.0
AGN_2811,AGN,70.0,127.0
AGN_2942,AGN,41.0,37.0
AGN_2991,AGN,8.0,71.0
AGN_3711,AGN,37.0,107.0
AGN_3953,AGN,127.0,55.0
AGN_3971,AGN,94.0,98.0
AGN_4187,AGN,75.0,89.0
PSR_37,PSR,120.0,34.0
PSR_121,PSR,87.0,107.0
PSR_126,PSR,119.0,79.0
