source_id,source_type,cartesian_y,cartesian_x
AGN_510,AGN,9.0,59.0
AGN_764,AGN,1.0,5.0
AGN_1020,AGN,62.0,55.0
AGN_1153,AGN,25.0,50.0
AGN_1240,AGN,34.0,40.0
AGN_1452,AGN,22.0,23.0
AGN_2006,AGN,7.0,5.0
AGN_2313,AGN,41.0,32.0
AGN_2599,AGN,7.0,63.0
AGN_2601,AGN,12.0,59.0
AGN_2689,AGN,46.0,29.0
AGN_3146,AGN,16.0,39.0
AGN_3366,AGN,58.0,9.0
AGN_3535,AGN,34.0,14.0
AGN_3730,AGN,11.0,31.0
AGN_4138,AGN,32.0,16.0
AGN_4185,AGN,59.0,44.0
AGN_4236,AGN,61.0,38.0
AGN_4290,AGN,12.0,61.0
AGN_4344,AGN,23.0,0.0
AGN_4609,AGN,38.0,54.0
AGN_5487,AGN,36.0,52.0
