source_id,source_type,cartesian_y,cartesian_x
AGN_155,AGN,10.0,29.0
AGN_539,AGN,61.0,22.0
AGN_1182,AGN,10.0,61.0
AGN_1210,AGN,57.0,25.0
AGN_1463,AGN,22.0,44.0
AGN_1581,AGN,41.0,12.0
AGN_2068,AGN,19.0,21.0
AGN_2469,AGN,18.0,58.0
AGN_3198,AGN,28.0,23.0
AGN_3240,AGN,49.0,23.0
AGN_3532,AGN,37.0,54.0
AGN_3550,AGN,8.0,8.0
AGN_3691,AGN,1.0,11.0
AGN_4158,AGN,32.0,9.0
AGN_4380,AGN,33.0,2.0
AGN_4637,AGN,7.0,56.0
AGN_4678,AGN,33.0,3.0
AGN_4700,AGN,10.0,53.0
AGN_4731,AGN,9.0,54.0
AGN_5284,AGN,10.0,53.0
AGN_5831,AGN,23.0,7.0
AGN_6135,AGN,46.0,62.0
AGN_6241,AGN,31.0,19.0
AGN_6715,AGN,60.0,35.0
AGN_6788,AGN,15.0,22.0
AGN_6881,AGN,48.0,42.0
