source_id,source_type,cartesian_y,cartesian_x
AGN_461,AGN,63.0,1.0
AGN_855,AGN,79.0,45.0
AGN_867,AGN,47.0,25.0
AGN_989,AGN,12.0,63.0
AGN_1083,AGN,35.0,24.0
AGN_1632,AGN,21.0,75.0
AGN_1760,AGN,69.0,80.0
AGN_1810,AGN,118.0,30.0
AGN_2001,AGN,47.0,18.0
AGN_2394,AGN,75.0,73.0
AGN_2836,AGN,119.0,124.0
AGN_2861,AGN,29.0,87.0
AGN_3574,AGN,38.0,80.0
AGN_3893,AGN,54.0,114.0
AGN_4015,AGN,88.0,35.0
AGN_4540,AGN,13.0,57.0
AGN_4814,AGN,17.0,124.0
AGN_5951,AGN,92.0,76.0
AGN_6046,AGN,5.0,70.0
AGN_7640,AGN,121.0,58.0
PSR_118,PSR,8.0,83.0
PSR_134,PSR,6.0,88.0
