source_id,source_type,cartesian_y,cartesian_x
AGN_455,AGN,9.0,123.0
AGN_909,AGN,6.0,112.0
AGN_1322,AGN,71.0,102.0
AGN_2240,AGN,96.0,31.0
AGN_2455,AGN,91.0,102.0
AGN_2647,AGN,75.0,21.0
AGN_3144,AGN,48.0,113.0
AGN_3965,AGN,18.0,41.0
AGN_4045,AGN,1.0,64.0
AGN_4171,AGN,44.0,41.0
AGN_4293,AGN,80.0,77.0
AGN_4347,AGN,13.0,62.0
AGN_4514,AGN,41.0,94.0
AGN_4927,AGN,126.0,122.0
AGN_5034,AGN,47.0,28.0
AGN_5145,AGN,74.0,104.0
AGN_6581,AGN,83.0,37.0
AGN_6947,AGN,69.0,102.0
AGN_6995,AGN,51.0,36.0
PSR_100,PSR,55.0,48.0
