source_id,source_type,cartesian_y,cartesian_x
AGN_545,AGN,58.0,109.0
AGN_2665,AGN,57.0,28.0
AGN_2830,AGN,118.0,27.0
AGN_2950,AGN,105.0,123.0
AGN_3026,AGN,26.0,113.0
AGN_3033,AGN,4.0,85.0
AGN_3532,AGN,89.0,53.0
AGN_3619,AGN,66.0,41.0
AGN_4038,AGN,1.0,125.0
AGN_4306,AGN,104.0,116.0
AGN_4453,AGN,115.0,33.0
AGN_4490,AGN,76.0,70.0
AGN_4567,AGN,5.0,52.0
AGN_4895,AGN,4.0,125.0
AGN_5034,AGN,76.0,84.0
AGN_5165,AGN,123.0,30.0
AGN_5611,AGN,82.0,118.0
AGN_5738,AGN,112.0,3.0
AGN_6207,AGN,86.0,59.0
AGN_6387,AGN,53.0,53.0
