source_id,source_type,cartesian_y,cartesian_x
AGN_710,AGN,19.0,121.0
AGN_1686,AGN,73.0,109.0
AGN_1727,AGN,5.0,29.0
AGN_1937,AGN,72.0,30.0
AGN_1949,AGN,87.0,78.0
AGN_2892,AGN,87.0,91.0
AGN_3312,AGN,77.0,69.0
AGN_3383,AGN,86.0,46.0
AGN_3542,AGN,63.0,97.0
AGN_3575,AGN,116.0,101.0
AGN_3968,AGN,106.0,97.0
AGN_4076,AGN,114.0,28.0
AGN_4146,AGN,51.0,73.0
AGN_4436,AGN,78.0,68.0
AGN_4512,AGN,106.0,69.0
AGN_4750,AGN,110.0,116.0
AGN_4890,AGN,15.0,11.0
AGN_5156,AGN,108.0,84.0
AGN_5553,AGN,64.0,70.0
AGN_6351,AGN,108.0,111.0
