source_id,source_type,cartesian_y,cartesian_x
AGN_11,AGN,83.0,38.0
AGN_147,AGN,74.0,46.0
AGN_258,AGN,4.0,57.0
AGN_378,AGN,99.0,105.0
AGN_702,AGN,17.0,63.0
AGN_1167,AGN,98.0,31.0
AGN_1179,AGN,45.0,74.0
AGN_1224,AGN,57.0,57.0
AGN_1321,AGN,40.0,126.0
AGN_1558,AGN,64.0,44.0
AGN_1581,AGN,119.0,90.0
AGN_2326,AGN,42.0,96.0
AGN_2640,AGN,47.0,43.0
AGN_2698,AGN,29.0,22.0
AGN_4672,AGN,74.0,25.0
AGN_5288,AGN,105.0,111.0
AGN_5459,AGN,46.0,87.0
AGN_5496,AGN,118.0,125.0
AGN_5583,AGN,83.0,76.0
AGN_6297,AGN,112.0,32.0
AGN_6627,AGN,65.0,105.0
AGN_6767,AGN,119.0,74.0
