source_id,source_type,cartesian_y,cartesian_x
AGN_238,AGN,35.0,6.0
AGN_1209,AGN,18.0,9.0
AGN_1289,AGN,29.0,53.0
AGN_1365,AGN,51.0,55.0
AGN_1904,AGN,1.0,33.0
AGN_2058,AGN,38.0,46.0
AGN_2621,AGN,59.0,56.0
AGN_3034,AGN,56.0,31.0
AGN_3416,AGN,39.0,37.0
AGN_4231,AGN,50.0,60.0
AGN_4566,AGN,25.0,22.0
AGN_4581,AGN,24.0,49.0
AGN_4617,AGN,34.0,6.0
AGN_5261,AGN,51.0,49.0
AGN_5697,AGN,14.0,41.0
AGN_5787,AGN,50.0,24.0
AGN_6345,AGN,44.0,31.0
AGN_6655,AGN,30.0,63.0
AGN_6665,AGN,15.0,21.0
AGN_6734,AGN,2.0,15.0
