source_id,source_type,cartesian_y,cartesian_x
AGN_1120,AGN,10.0,53.0
AGN_1195,AGN,37.0,37.0
AGN_1645,AGN,119.0,25.0
AGN_2492,AGN,68.0,121.0
AGN_2867,AGN,110.0,114.0
AGN_3248,AGN,78.0,49.0
AGN_3294,AGN,32.0,102.0
AGN_3314,AGN,24.0,23.0
AGN_4007,AGN,112.0,34.0
AGN_4109,AGN,17.0,7.0
AGN_4126,AGN,97.0,123.0
AGN_4376,AGN,7.0,62.0
AGN_4558,AGN,80.0,31.0
AGN_4872,AGN,12.0,5.0
AGN_5068,AGN,96.0,16.0
PSR_26,PSR,70.0,5.0
PSR_33,PSR,53.0,15.0
PSR_87,PSR,46.0,96.0
PSR_117,PSR,56.0,85.0
PSR_132,PSR,52.0,97.0
