source_id,source_type,cartesian_y,cartesian_x
AGN_472,AGN,30.0,20.0
AGN_717,AGN,6.0,30.0
AGN_1232,AGN,28.0,47.0
AGN_1809,AGN,50.0,57.0
AGN_3319,AGN,43.0,28.0
AGN_3942,AGN,34.0,60.0
AGN_4075,AGN,38.0,12.0
AGN_4149,AGN,43.0,30.0
AGN_4394,AGN,55.0,37.0
AGN_4514,AGN,24.0,62.0
AGN_4615,AGN,22.0,62.0
AGN_4657,AGN,14.0,54.0
AGN_4866,AGN,21.0,47.0
AGN_5246,AGN,18.0,40.0
AGN_6040,AGN,57.0,18.0
AGN_6571,AGN,23.0,8.0
AGN_7578,AGN,25.0,20.0
PSR_41,PSR,29.0,59.0
PSR_76,PSR,30.0,33.0
PSR_81,PSR,33.0,18.0
PSR_124,PSR,37.0,25.0
