source_id,source_type,cartesian_y,cartesian_x
AGN_521,AGN,1.0,11.0
AGN_555,AGN,80.0,100.0
AGN_778,AGN,35.0,34.0
AGN_1100,AGN,46.0,88.0
AGN_1294,AGN,102.0,93.0
AGN_1370,AGN,100.0,29.0
AGN_1602,AGN,125.0,28.0
AGN_2169,AGN,13.0,45.0
AGN_2555,AGN,11.0,49.0
AGN_2672,AGN,107.0,38.0
AGN_3026,AGN,116.0,13.0
AGN_3264,AGN,122.0,123.0
AGN_3308,AGN,79.0,50.0
AGN_3544,AGN,24.0,127.0
AGN_3928,AGN,8.0,28.0
AGN_4309,AGN,11.0,65.0
AGN_4705,AGN,84.0,90.0
AGN_5477,AGN,46.0,122.0
AGN_6343,AGN,79.0,22.0
PSR_71,PSR,103.0,45.0
