source_id,source_type,cartesian_y,cartesian_x
AGN_150,AGN,17.0,74.0
AGN_288,AGN,15.0,88.0
AGN_390,AGN,96.0,45.0
AGN_679,AGN,102.0,7.0
AGN_848,AGN,3.0,10.0
AGN_850,AGN,98.0,47.0
AGN_951,AGN,70.0,65.0
AGN_1017,AGN,66.0,85.0
AGN_1947,AGN,26.0,54.0
AGN_2000,AGN,51.0,44.0
AGN_2276,AGN,48.0,97.0
AGN_3518,AGN,85.0,96.0
AGN_3597,AGN,118.0,62.0
AGN_3982,AGN,94.0,119.0
AGN_4200,AGN,45.0,12.0
AGN_6026,AGN,126.0,113.0
AGN_6091,AGN,71.0,12.0
AGN_6640,AGN,22.0,103.0
AGN_6719,AGN,102.0,116.0
AGN_6801,AGN,127.0,102.0
