source_id,source_type,cartesian_y,cartesian_x
AGN_76,AGN,64.0,107.0
AGN_314,AGN,62.0,22.0
AGN_519,AGN,88.0,100.0
AGN_626,AGN,12.0,4.0
AGN_729,AGN,122.0,121.0
AGN_754,AGN,106.0,53.0
AGN_900,AGN,101.0,31.0
AGN_2126,AGN,31.0,101.0
AGN_2390,AGN,110.0,59.0
AGN_2660,AGN,118.0,56.0
AGN_3313,AGN,77.0,125.0
AGN_3683,AGN,23.0,6.0
AGN_3730,AGN,41.0,68.0
AGN_4490,AGN,118.0,70.0
AGN_4668,AGN,108.0,108.0
AGN_4744,AGN,87.0,15.0
AGN_5152,AGN,84.0,56.0
AGN_5358,AGN,88.0,72.0
AGN_5698,AGN,105.0,23.0
AGN_6076,AGN,97.0,37.0
