source_id,source_type,cartesian_y,cartesian_x
AGN_73,AGN,1.0,28.0
AGN_568,AGN,102.0,101.0
AGN_702,AGN,52.0,53.0
AGN_834,AGN,54.0,18.0
AGN_1147,AGN,27.0,53.0
AGN_1185,AGN,59.0,30.0
AGN_1294,AGN,118.0,50.0
AGN_1539,AGN,83.0,118.0
AGN_1911,AGN,10.0,49.0
AGN_2461,AGN,65.0,19.0
AGN_3409,AGN,42.0,108.0
AGN_3984,AGN,32.0,28.0
AGN_4416,AGN,122.0,21.0
AGN_4496,AGN,35.0,4.0
AGN_4593,AGN,61.0,29.0
AGN_4668,AGN,91.0,28.0
AGN_4764,AGN,116.0,39.0
AGN_4932,AGN,25.0,25.0
AGN_5153,AGN,43.0,70.0
AGN_5227,AGN,59.0,89.0
AGN_5525,AGN,108.0,1.0
AGN_5911,AGN,103.0,90.0
AGN_6107,AGN,107.0,60.0
AGN_6283,AGN,87.0,60.0
AGN_6349,AGN,20.0,27.0
AGN_6914,AGN,127.0,76.0
AGN_7210,AGN,112.0,26.0
