source_id,source_type,cartesian_y,cartesian_x
AGN_99,AGN,60.0,75.0
AGN_165,AGN,38.0,59.0
AGN_206,AGN,53.0,14.0
AGN_419,AGN,8.0,42.0
AGN_764,AGN,71.0,48.0
AGN_869,AGN,24.0,58.0
AGN_943,AGN,105.0,55.0
AGN_1896,AGN,16.0,69.0
AGN_1949,AGN,55.0,111.0
AGN_2020,AGN,41.0,51.0
AGN_2142,AGN,54.0,115.0
AGN_2357,AGN,96.0,12.0
AGN_2704,AGN,84.0,13.0
AGN_3047,AGN,51.0,91.0
AGN_3068,AGN,16.0,90.0
AGN_3462,AGN,111.0,110.0
AGN_3909,AGN,11.0,17.0
AGN_4169,AGN,64.0,57.0
AGN_4486,AGN,64.0,12.0
AGN_4546,AGN,69.0,34.0
