source_id,source_type,cartesian_y,cartesian_x
AGN_139,AGN,3.0,45.0
AGN_420,AGN,62.0,58.0
AGN_454,AGN,34.0,27.0
AGN_567,AGN,21.0,44.0
AGN_1826,AGN,42.0,37.0
AGN_2830,AGN,10.0,12.0
AGN_3459,AGN,60.0,22.0
AGN_3744,AGN,21.0,21.0
AGN_3792,AGN,53.0,52.0
AGN_4100,AGN,49.0,52.0
AGN_5402,AGN,6.0,10.0
AGN_5950,AGN,57.0,14.0
AGN_6514,AGN,6.0,22.0
AGN_6741,AGN,35.0,43.0
AGN_6752,AGN,44.0,50.0
AGN_6758,AGN,19.0,45.0
AGN_6785,AGN,4.0,49.0
AGN_6868,AGN,33.0,42.0
AGN_7061,AGN,49.0,15.0
AGN_7306,AGN,32.0,25.0
AGN_7772,AGN,15.0,32.0
