source_id,source_type,cartesian_y,cartesian_x
AGN_134,AGN,116.0,44.0
AGN_304,AGN,118.0,34.0
AGN_367,AGN,7.0,92.0
AGN_512,AGN,84.0,83.0
AGN_527,AGN,50.0,12.0
AGN_562,AGN,101.0,118.0
AGN_1055,AGN,41.0,68.0
AGN_1088,AGN,124.0,85.0
AGN_1213,AGN,104.0,18.0
AGN_1390,AGN,102.0,38.0
AGN_1396,AGN,117.0,110.0
AGN_1455,AGN,103.0,113.0
AGN_2070,AGN,120.0,48.0
AGN_2405,AGN,74.0,2.0
AGN_2469,AGN,46.0,51.0
AGN_2617,AGN,66.0,45.0
AGN_2622,AGN,103.0,126.0
AGN_2899,AGN,65.0,39.0
AGN_3007,AGN,97.0,92.0
AGN_3130,AGN,63.0,58.0
AGN_3677,AGN,84.0,2.0
AGN_3879,AGN,98.0,26.0
AGN_4244,AGN,15.0,70.0
AGN_4874,AGN,118.0,41.0
