source_id,source_type,cartesian_y,cartesian_x
AGN_40,AGN,27.0,16.0
AGN_61,AGN,30.0,48.0
AGN_256,AGN,7.0,33.0
AGN_293,AGN,28.0,34.0
AGN_351,AGN,34.0,58.0
AGN_958,AGN,61.0,12.0
AGN_973,AGN,18.0,14.0
AGN_1175,AGN,52.0,52.0
AGN_1340,AGN,42.0,50.0
AGN_1648,AGN,28.0,43.0
AGN_1665,AGN,22.0,31.0
AGN_1938,AGN,9.0,13.0
AGN_2094,AGN,52.0,39.0
AGN_2362,AGN,24.0,49.0
AGN_2662,AGN,11.0,61.0
AGN_2979,AGN,58.0,60.0
AGN_3054,AGN,57.0,39.0
AGN_4673,AGN,8.0,59.0
AGN_5044,AGN,32.0,63.0
AGN_5162,AGN,49.0,60.0
AGN_5655,AGN,12.0,21.0
AGN_5794,AGN,4.0,1.0
AGN_6146,AGN,16.0,50.0
AGN_6160,AGN,16.0,7.0
AGN_6271,AGN,6.0,20.0
