source_id,source_type,cartesian_y,cartesian_x
AGN_19,AGN,55.0,32.0
AGN_265,AGN,60.0,44.0
AGN_1248,AGN,62.0,32.0
AGN_1608,AGN,41.0,53.0
AGN_1792,AGN,8.0,24.0
AGN_2155,AGN,29.0,3.0
AGN_2402,AGN,3.0,53.0
AGN_2495,AGN,47.0,28.0
AGN_2556,AGN,48.0,61.0
AGN_2892,AGN,40.0,42.0
AGN_3023,AGN,30.0,8.0
AGN_3095,AGN,26.0,27.0
AGN_3832,AGN,44.0,21.0
AGN_4067,AGN,19.0,56.0
AGN_4306,AGN,40.0,32.0
AGN_4423,AGN,2.0,5.0
AGN_4970,AGN,39.0,43.0
AGN_4973,AGN,47.0,58.0
AGN_4999,AGN,38.0,30.0
AGN_6153,AGN,41.0,1.0
AGN_6220,AGN,47.0,6.0
AGN_6452,AGN,14.0,53.0
AGN_6493,AGN,30.0,59.0
AGN_6529,AGN,60.0,51.0
AGN_6672,AGN,48.0,21.0
AGN_7061,AGN,53.0,50.0
