source_id,source_type,cartesian_y,cartesian_x
AGN_11,AGN,80.0,23.0
AGN_109,AGN,127.0,92.0
AGN_175,AGN,24.0,57.0
AGN_664,AGN,108.0,66.0
AGN_665,AGN,75.0,57.0
AGN_742,AGN,114.0,102.0
AGN_1215,AGN,73.0,95.0
AGN_1619,AGN,45.0,103.0
AGN_2050,AGN,97.0,57.0
AGN_2236,AGN,15.0,4.0
AGN_2711,AGN,96.0,69.0
AGN_2725,AGN,47.0,78.0
AGN_2866,AGN,102.0,125.0
AGN_3041,AGN,106.0,92.0
AGN_4258,AGN,74.0,39.0
AGN_5106,AGN,46.0,38.0
AGN_5578,AGN,44.0,59.0
AGN_5633,AGN,95.0,40.0
AGN_5684,AGN,40.0,112.0
AGN_5814,AGN,108.0,112.0
