source_id,source_type,cartesian_y,cartesian_x
AGN_1243,AGN,1.0,2.0
AGN_1253,AGN,59.0,15.0
AGN_2770,AGN,37.0,42.0
AGN_3069,AGN,58.0,1.0
AGN_3308,AGN,7.0,54.0
AGN_3682,AGN,9.0,12.0
AGN_3697,AGN,13.0,43.0
AGN_3884,AGN,48.0,19.0
AGN_4017,AGN,17.0,49.0
AGN_4084,AGN,44.0,10.0
AGN_4347,AGN,13.0,35.0
AGN_4441,AGN,22.0,53.0
AGN_4682,AGN,57.0,10.0
AGN_4704,AGN,14.0,6.0
AGN_4885,AGN,20.0,31.0
AGN_4967,AGN,39.0,19.0
AGN_5268,AGN,22.0,14.0
AGN_5297,AGN,58.0,52.0
AGN_5378,AGN,23.0,23.0
AGN_5488,AGN,48.0,37.0
AGN_6570,AGN,38.0,17.0
PSR_80,PSR,2.0,12.0
