source_id,source_type,cartesian_y,cartesian_x
AGN_157,AGN,121.0,56.0
AGN_809,AGN,64.0,124.0
AGN_1389,AGN,23.0,94.0
AGN_1986,AGN,106.0,127.0
AGN_2204,AGN,42.0,19.0
AGN_2281,AGN,52.0,46.0
AGN_2319,AGN,3.0,73.0
AGN_2322,AGN,93.0,39.0
AGN_2621,AGN,31.0,8.0
AGN_2902,AGN,56.0,37.0
AGN_3226,AGN,73.0,12.0
AGN_3691,AGN,30.0,121.0
AGN_3806,AGN,14.0,82.0
AGN_4075,AGN,20.0,60.0
AGN_4231,AGN,122.0,99.0
AGN_4373,AGN,56.0,120.0
AGN_4442,AGN,75.0,27.0
AGN_4577,AGN,49.0,27.0
AGN_4990,AGN,69.0,8.0
AGN_5211,AGN,83.0,80.0
AGN_5266,AGN,127.0,115.0
PSR_81,PSR,117.0,9.0
