source_id,source_type,cartesian_y,cartesian_x
AGN_56,AGN,36.0,78.0
AGN_515,AGN,84.0,107.0
AGN_803,AGN,123.0,83.0
AGN_849,AGN,44.0,26.0
AGN_1012,AGN,36.0,3.0
AGN_1514,AGN,40.0,51.0
AGN_2067,AGN,109.0,123.0
AGN_2811,AGN,8.0,50.0
AGN_2936,AGN,99.0,5.0
AGN_3625,AGN,99.0,62.0
AGN_4513,AGN,73.0,119.0
AGN_4752,AGN,21.0,16.0
AGN_4980,AGN,52.0,26.0
AGN_5227,AGN,79.0,14.0
AGN_5373,AGN,111.0,82.0
AGN_5635,AGN,12.0,4.0
AGN_5728,AGN,86.0,32.0
AGN_6187,AGN,93.0,116.0
AGN_6639,AGN,54.0,69.0
AGN_6814,AGN,53.0,24.0
