source_id,source_type,cartesian_y,cartesian_x
AGN_509,AGN,22.0,22.0
AGN_1119,AGN,7.0,17.0
AGN_1357,AGN,28.0,17.0
AGN_1585,AGN,30.0,40.0
AGN_1777,AGN,30.0,32.0
AGN_1887,AGN,11.0,38.0
AGN_1960,AGN,57.0,1.0
AGN_3189,AGN,27.0,25.0
AGN_3629,AGN,24.0,6.0
AGN_3753,AGN,25.0,7.0
AGN_3894,AGN,40.0,31.0
AGN_4526,AGN,52.0,2.0
AGN_4671,AGN,21.0,50.0
AGN_4739,AGN,18.0,19.0
AGN_5068,AGN,11.0,32.0
AGN_5410,AGN,49.0,11.0
AGN_6090,AGN,43.0,27.0
AGN_6494,AGN,34.0,7.0
AGN_6824,AGN,39.0,50.0
AGN_6838,AGN,3.0,27.0
AGN_6847,AGN,27.0,54.0
AGN_7040,AGN,42.0,3.0
