source_id,source_type,cartesian_y,cartesian_x
AGN_86,AGN,59.0,23.0
AGN_505,AGN,76.0,52.0
AGN_778,AGN,88.0,6.0
AGN_824,AGN,34.0,36.0
AGN_951,AGN,16.0,125.0
AGN_955,AGN,109.0,60.0
AGN_1903,AGN,102.0,51.0
AGN_2155,AGN,103.0,26.0
AGN_2285,AGN,82.0,87.0
AGN_2757,AGN,108.0,44.0
AGN_3471,AGN,127.0,19.0
AGN_3748,AGN,81.0,1.0
AGN_4256,AGN,65.0,70.0
AGN_4815,AGN,69.0,68.0
AGN_4931,AGN,1.0,120.0
AGN_5089,AGN,81.0,35.0
AGN_5479,AGN,85.0,106.0
AGN_5724,AGN,15.0,39.0
PSR_62,PSR,108.0,109.0
PSR_91,PSR,126.0,13.0
PSR_105,PSR,77.0,100.0
