source_id,source_type,cartesian_y,cartesian_x
AGN_310,AGN,6.0,14.0
AGN_449,AGN,51.0,45.0
AGN_533,AGN,15.0,33.0
AGN_2360,AGN,9.0,23.0
AGN_2786,AGN,30.0,60.0
AGN_3136,AGN,41.0,37.0
AGN_3205,AGN,33.0,25.0
AGN_4294,AGN,40.0,20.0
AGN_4518,AGN,50.0,30.0
AGN_4701,AGN,11.0,19.0
AGN_4758,AGN,55.0,51.0
AGN_4888,AGN,32.0,3.0
AGN_5016,AGN,45.0,35.0
AGN_5193,AGN,48.0,36.0
AGN_6404,AGN,31.0,20.0
AGN_6991,AGN,1.0,41.0
AGN_7094,AGN,42.0,15.0
AGN_7532,AGN,47.0,47.0
AGN_7533,AGN,63.0,29.0
AGN_7662,AGN,39.0,54.0
AGN_7745,AGN,38.0,60.0
PSR_104,PSR,27.0,15.0
