source_id,source_type,cartesian_y,cartesian_x
AGN_20,AGN,2.0,10.0
AGN_567,AGN,92.0,37.0
AGN_601,AGN,78.0,32.0
AGN_939,AGN,123.0,24.0
AGN_1738,AGN,34.0,114.0
AGN_2003,AGN,56.0,51.0
AGN_2086,AGN,123.0,38.0
AGN_2468,AGN,55.0,110.0
AGN_2583,AGN,122.0,30.0
AGN_2642,AGN,69.0,35.0
AGN_3117,AGN,64.0,68.0
AGN_3194,AGN,115.0,44.0
AGN_3203,AGN,47.0,50.0
AGN_3280,AGN,85.0,48.0
AGN_3735,AGN,116.0,121.0
AGN_3776,AGN,64.0,6.0
AGN_3850,AGN,38.0,65.0
AGN_3875,AGN,61.0,98.0
AGN_3930,AGN,26.0,99.0
AGN_4216,AGN,47.0,74.0
AGN_5205,AGN,71.0,83.0
AGN_5444,AGN,100.0,48.0
AGN_5898,AGN,86.0,118.0
AGN_6082,AGN,6.0,119.0
AGN_6145,AGN,53.0,76.0
