source_id,source_type,cartesian_y,cartesian_x
AGN_225,AGN,86.0,66.0
AGN_302,AGN,52.0,82.0
AGN_891,AGN,83.0,56.0
AGN_1599,AGN,95.0,9.0
AGN_1904,AGN,27.0,93.0
AGN_2149,AGN,119.0,17.0
AGN_2696,AGN,48.0,1.0
AGN_3782,AGN,112.0,89.0
AGN_3810,AGN,124.0,117.0
AGN_4148,AGN,39.0,92.0
AGN_4204,AGN,117.0,122.0
AGN_4589,AGN,105.0,75.0
AGN_4771,AGN,106.0,121.0
AGN_4856,AGN,113.0,53.0
AGN_4949,AGN,81.0,23.0
AGN_5543,AGN,98.0,111.0
AGN_5815,AGN,79.0,12.0
AGN_6019,AGN,119.0,46.0
AGN_6024,AGN,1.0,75.0
AGN_7007,AGN,84.0,53.0
AGN_7285,AGN,119.0,121.0
