source_id,source_type,cartesian_y,cartesian_x
AGN_151,AGN,18.0,64.0
AGN_161,AGN,109.0,48.0
AGN_400,AGN,113.0,43.0
AGN_444,AGN,112.0,107.0
AGN_1035,AGN,60.0,38.0
AGN_1655,AGN,28.0,77.0
AGN_1736,AGN,70.0,9.0
AGN_2771,AGN,107.0,106.0
AGN_3116,AGN,45.0,48.0
AGN_3250,AGN,100.0,73.0
AGN_3492,AGN,73.0,3.0
AGN_3817,AGN,41.0,19.0
AGN_4032,AGN,103.0,75.0
AGN_4821,AGN,7.0,104.0
AGN_5072,AGN,14.0,49.0
AGN_5260,AGN,84.0,56.0
AGN_5562,AGN,52.0,76.0
AGN_6011,AGN,103.0,86.0
AGN_6014,AGN,7.0,43.0
AGN_6348,AGN,107.0,30.0
